Date,Indian rupee (INR)
08-03-2006,24216.85
09-03-2006,24468.44
10-03-2006,23711.2
13-03-2006,24125.96
14-03-2006,24266.25
15-03-2006,24708.6
16-03-2006,24500.64
17-03-2006,24475.77
20-03-2006,24603.05
21-03-2006,24325.42
22-03-2006,24489.1
23-03-2006,24330.17
24-03-2006,24775.38
27-03-2006,25215.94
28-03-2006,25338.87
29-03-2006,25232.89
30-03-2006,26037.64
31-03-2006,25936.82
03-04-2006,26092.15
04-04-2006,26224.79
05-04-2006,26172.56
06-04-2006,26466.97
07-04-2006,26361.82
10-04-2006,26774.71
11-04-2006,26791.15
12-04-2006,27007.64
13-04-2006,26770.98
14-04-2006,26770.98
17-04-2006,26708.72
18-04-2006,27737.52
19-04-2006,28126.24
20-04-2006,28174.99
21-04-2006,28101.14
24-04-2006,27937.79
25-04-2006,28525.66
26-04-2006,28629.27
27-04-2006,28614.29
28-04-2006,28925.26
01-05-2006,28844.76
02-05-2006,29632.62
03-05-2006,30190.74
04-05-2006,30186.26
05-05-2006,30408.29
08-05-2006,30282.66
09-05-2006,31002.56
10-05-2006,31432.5
11-05-2006,32161.72
12-05-2006,32657.62
15-05-2006,31245.15
16-05-2006,31492.92
17-05-2006,31599.9
18-05-2006,31516.1
19-05-2006,29672.57
22-05-2006,29714.85
23-05-2006,30350.45
24-05-2006,29668.88
25-05-2006,29487.53
26-05-2006,29472.85
29-05-2006,29607.72
30-05-2006,30577.85
31-05-2006,30233.89
01-06-2006,28965.62
02-06-2006,28988.66
05-06-2006,29375.17
06-06-2006,28791.84
07-06-2006,28305.3
08-06-2006,28201.02
09-06-2006,28311.35
12-06-2006,27974.46
13-06-2006,26873.43
14-06-2006,26082.43
15-06-2006,26177.07
16-06-2006,26312.16
19-06-2006,26219.46
20-06-2006,26056.48
21-06-2006,26408.6
22-06-2006,26945.44
23-06-2006,26731.14
26-06-2006,27068.56
27-06-2006,27265.01
28-06-2006,27010.46
29-06-2006,27274.02
30-06-2006,28245.54
03-07-2006,28699.3
04-07-2006,28568.46
05-07-2006,28704.72
06-07-2006,28889.9
07-07-2006,29091.62
10-07-2006,28880.51
11-07-2006,29121.73
12-07-2006,30065.74
13-07-2006,30091.33
14-07-2006,30741.63
17-07-2006,30504.38
18-07-2006,30123.11
19-07-2006,30150.38
20-07-2006,30043.3
21-07-2006,29649.01
24-07-2006,28413.38
25-07-2006,28957.49
26-07-2006,28730.8
27-07-2006,29780.59
28-07-2006,29737.27
31-07-2006,29449.2
01-08-2006,29684.69
02-08-2006,30563.74
03-08-2006,30003.26
04-08-2006,30365.49
07-08-2006,30271.85
08-08-2006,30068.07
09-08-2006,30159.02
10-08-2006,29919.62
11-08-2006,29977.3
14-08-2006,29125.08
15-08-2006,29148.29
16-08-2006,29333.75
17-08-2006,29045.09
18-08-2006,28524.86
21-08-2006,29031.25
22-08-2006,28970.32
23-08-2006,29219.2
24-08-2006,29023.09
25-08-2006,28906.76
28-08-2006,28881.91
29-08-2006,28516.96
30-08-2006,28734.64
31-08-2006,29014.57
01-09-2006,28891.23
04-09-2006,29037.32
05-09-2006,29508.69
06-09-2006,29328.46
07-09-2006,28713.3
08-09-2006,28200.3
11-09-2006,27225.57
12-09-2006,27334.64
13-09-2006,27202.96
14-09-2006,26964.21
15-09-2006,26450.12
18-09-2006,26784.27
19-09-2006,26887.67
20-09-2006,26674.08
21-09-2006,26541.47
22-09-2006,27035.1
25-09-2006,26863.41
26-09-2006,27141.67
27-09-2006,27250.15
28-09-2006,27692.77
29-09-2006,27520.55
02-10-2006,27582.54
03-10-2006,26637.94
04-10-2006,26227.85
05-10-2006,26171.13
06-10-2006,25560.1
09-10-2006,26303.3
10-10-2006,26174.4
11-10-2006,26209.09
12-10-2006,26134.52
13-10-2006,26632.37
16-10-2006,27036.57
17-10-2006,26715.2
18-10-2006,26949.78
19-10-2006,27061.4
20-10-2006,27043.86
23-10-2006,26439.36
24-10-2006,26114.96
25-10-2006,26337.01
26-10-2006,26985.38
27-10-2006,26944.53
30-10-2006,27367.28
31-10-2006,27186.86
01-11-2006,27554.66
02-11-2006,27865.47
03-11-2006,27914.77
06-11-2006,28113.13
07-11-2006,27986.66
08-11-2006,27854.54
09-11-2006,27851.76
10-11-2006,28137.56
13-11-2006,28043.47
14-11-2006,28326.29
15-11-2006,28010.94
16-11-2006,28074.7
17-11-2006,27866.65
20-11-2006,28134.99
21-11-2006,28021.31
22-11-2006,28301.47
23-11-2006,28165.86
24-11-2006,28585.65
27-11-2006,28542.54
28-11-2006,28465.94
29-11-2006,28491.14
30-11-2006,28928.18
01-12-2006,28973.17
04-12-2006,28821.28
05-12-2006,28752.23
06-12-2006,28426.02
07-12-2006,28022.76
08-12-2006,28506.11
11-12-2006,28078.39
12-12-2006,28134.39
13-12-2006,27940.84
14-12-2006,28025.95
15-12-2006,27872.89
18-12-2006,27467.28
19-12-2006,27767.38
20-12-2006,27692.85
21-12-2006,27683.6
22-12-2006,27652.57
25-12-2006,27652.57
26-12-2006,27578.12
27-12-2006,27845.69
28-12-2006,27969.15
29-12-2006,27972.32
01-01-2007,27972.32
02-01-2007,28304.78
03-01-2007,28505.72
04-01-2007,27838.83
05-01-2007,27005.11
08-01-2007,27110.56
09-01-2007,27055.56
10-01-2007,27106.34
11-01-2007,27289.08
12-01-2007,27532.39
15-01-2007,27763.56
16-01-2007,27759.49
17-01-2007,27685.03
18-01-2007,28146.37
19-01-2007,27839.54
22-01-2007,28239
23-01-2007,28420.98
24-01-2007,28419.34
25-01-2007,28820.38
26-01-2007,28553.68
29-01-2007,28501.17
30-01-2007,28521.06
31-01-2007,28727.37
01-02-2007,29124.71
02-02-2007,28485.05
05-02-2007,28645.02
06-02-2007,28811.59
07-02-2007,28810.76
08-02-2007,28939.43
09-02-2007,29326.71
12-02-2007,29346.51
13-02-2007,29516.75
14-02-2007,29486.53
15-02-2007,29313.47
16-02-2007,29261.4
19-02-2007,29605.23
20-02-2007,29335.07
21-02-2007,29220.63
22-02-2007,29937.85
23-02-2007,30181.76
26-02-2007,30310.83
27-02-2007,29898.18
28-02-2007,29407.45
01-03-2007,29676.59
02-03-2007,28885.68
05-03-2007,28414.97
06-03-2007,28624.34
07-03-2007,28761.56
08-03-2007,28999.63
09-03-2007,28832.7
12-03-2007,28654.52
13-03-2007,28775.11
14-03-2007,28467.02
15-03-2007,28662.72
16-03-2007,28815.91
19-03-2007,28875.67
20-03-2007,28841.13
21-03-2007,28658.91
22-03-2007,28996.3
23-03-2007,28596.09
26-03-2007,28706.23
27-03-2007,28640.64
28-03-2007,28693.58
29-03-2007,28928.66
30-03-2007,28762.96
02-04-2007,28610.83
03-04-2007,28605.92
04-04-2007,28953.8
05-04-2007,28909.98
06-04-2007,28909.98
09-04-2007,28901.56
10-04-2007,29016.42
11-04-2007,29077.82
12-04-2007,29016.77
13-04-2007,28984.6
16-04-2007,28784.94
17-04-2007,28878.79
18-04-2007,28934.38
19-04-2007,28689.23
20-04-2007,28876.32
23-04-2007,28705.01
24-04-2007,28344.86
25-04-2007,27979.02
26-04-2007,27525.7
27-04-2007,27838.47
30-04-2007,27885.62
01-05-2007,27743.89
02-05-2007,27590.09
03-05-2007,27719.72
04-05-2007,28144.35
07-05-2007,28158.13
08-05-2007,27941.34
09-05-2007,27951.77
10-05-2007,27771.76
11-05-2007,27572.83
14-05-2007,27394.42
15-05-2007,27374.86
16-05-2007,27230.84
17-05-2007,26834.8
18-05-2007,26736.61
21-05-2007,26757.57
22-05-2007,26863.95
23-05-2007,26852.74
24-05-2007,26757.7
25-05-2007,26599.27
28-05-2007,26599.27
29-05-2007,26732.77
30-05-2007,26670.53
31-05-2007,26762.75
01-06-2007,27009.91
04-06-2007,27199.68
05-06-2007,27212.53
06-06-2007,27246.74
07-06-2007,27221.46
08-06-2007,26953.71
11-06-2007,26528.98
12-06-2007,26375.44
13-06-2007,26534.21
14-06-2007,26721.19
15-06-2007,26685.65
18-06-2007,26743.15
19-06-2007,26786.87
20-06-2007,26801.27
21-06-2007,26485.11
22-06-2007,26606.89
25-06-2007,26592.89
26-06-2007,26488.17
27-06-2007,26330.9
28-06-2007,26430.45
29-06-2007,26493.23
02-07-2007,26618.86
03-07-2007,26526.57
04-07-2007,26460.36
05-07-2007,26321.55
06-07-2007,26238.69
09-07-2007,26735.99
10-07-2007,26724.4
11-07-2007,26788.51
12-07-2007,27026.95
13-07-2007,26943.25
16-07-2007,26889.75
17-07-2007,26903.27
18-07-2007,26940.03
19-07-2007,27212.69
20-07-2007,27484.48
23-07-2007,27476.07
24-07-2007,27563.6
25-07-2007,27229.53
26-07-2007,27031.14
27-07-2007,26763.45
30-07-2007,26825.47
31-07-2007,26874.55
01-08-2007,26932.91
02-08-2007,26929.82
03-08-2007,27052.99
06-08-2007,27130.28
07-08-2007,26997.22
08-08-2007,27378.01
09-08-2007,26851.86
10-08-2007,27169.5
13-08-2007,27171.31
14-08-2007,27235.26
15-08-2007,27190.44
16-08-2007,27393.96
17-08-2007,27167.89
20-08-2007,27079.07
21-08-2007,27013.38
22-08-2007,26970.25
23-08-2007,27123.78
24-08-2007,27158.94
27-08-2007,27111.36
28-08-2007,27419.22
29-08-2007,27307.31
30-08-2007,27415.89
31-08-2007,27468
03-09-2007,27474.72
04-09-2007,27815.17
05-09-2007,27846.03
06-09-2007,28073.07
07-09-2007,28523.68
10-09-2007,28595.51
11-09-2007,28565.59
12-09-2007,28552.4
13-09-2007,28500.54
14-09-2007,28983.51
17-09-2007,29159.04
18-09-2007,28936.64
19-09-2007,29154.64
20-09-2007,29295.53
21-09-2007,29413.66
24-09-2007,29032.09
25-09-2007,28950.58
26-09-2007,29173.24
27-09-2007,29061.45
28-09-2007,29606.68
01-10-2007,29588.62
02-10-2007,29130.34
03-10-2007,28903.29
04-10-2007,28646.36
05-10-2007,29100.43
08-10-2007,28951.93
09-10-2007,29029.67
10-10-2007,29142.23
11-10-2007,29437.57
12-10-2007,29500.31
15-10-2007,29828.49
16-10-2007,29780.95
17-10-2007,30154.96
18-10-2007,30405.52
19-10-2007,30317.79
22-10-2007,29967.36
23-10-2007,30022.9
24-10-2007,29985.63
25-10-2007,30358.46
26-10-2007,30737.46
29-10-2007,31086.6
30-10-2007,30840.47
31-10-2007,31045.89
01-11-2007,31066.7
02-11-2007,31314.39
05-11-2007,31638.74
06-11-2007,32334.53
07-11-2007,32800.02
08-11-2007,33080.45
09-11-2007,32702.88
12-11-2007,31629.77
13-11-2007,31707.55
14-11-2007,31986.81
15-11-2007,31208.16
16-11-2007,31056.92
19-11-2007,30639.95
20-11-2007,31310.87
21-11-2007,31436.01
22-11-2007,31756.48
23-11-2007,32367.46
26-11-2007,33036.07
27-11-2007,32251.63
28-11-2007,31913.65
29-11-2007,31585.34
30-11-2007,31046.19
03-12-2007,30973.95
04-12-2007,31441.43
05-12-2007,31315.56
06-12-2007,31651.23
07-12-2007,31224.5
10-12-2007,31905.23
11-12-2007,31828.35
12-12-2007,32055.31
13-12-2007,31547.57
14-12-2007,31062.87
17-12-2007,31270.21
18-12-2007,31804.06
19-12-2007,31666.09
20-12-2007,31448.16
21-12-2007,32051.22
24-12-2007,31970.17
25-12-2007,31970.17
26-12-2007,31953.95
27-12-2007,32679.18
28-12-2007,32870.58
31-12-2007,32862.25
01-01-2008,32862.25
02-01-2008,33389.47
03-01-2008,33845.11
04-01-2008,33631.42
07-01-2008,33768.51
08-01-2008,34306.71
09-01-2008,34452.93
10-01-2008,34742.18
11-01-2008,35018.07
14-01-2008,35435.06
15-01-2008,35853.5
16-01-2008,34962.72
17-01-2008,34917.11
18-01-2008,34662.59
21-01-2008,34466.65
22-01-2008,34549.36
23-01-2008,35161.37
24-01-2008,35874.45
25-01-2008,36149.2
28-01-2008,36303.12
29-01-2008,36411.43
30-01-2008,36199.41
31-01-2008,36352.97
01-02-2008,35999.98
04-02-2008,35253.96
05-02-2008,35109.5
06-02-2008,35686.55
07-02-2008,35567.12
08-02-2008,36310.98
11-02-2008,36444.6
12-02-2008,36372.8
13-02-2008,35753.22
14-02-2008,35891.18
15-02-2008,36205.25
18-02-2008,35931.28
19-02-2008,36881.45
20-02-2008,36988.59
21-02-2008,37732.43
22-02-2008,37776.58
25-02-2008,37477.18
26-02-2008,37390.98
27-02-2008,38173.7
28-02-2008,38270.03
29-02-2008,38874.57
03-03-2008,39915.62
04-03-2008,39701.18
05-03-2008,39267.48
06-03-2008,39284.59
07-03-2008,39410.56
10-03-2008,39244.92
11-03-2008,39241.34
12-03-2008,39341.9
13-03-2008,40234.81
14-03-2008,40581.53
17-03-2008,41183.15
18-03-2008,40779.41
19-03-2008,38747.35
20-03-2008,37423.43
21-03-2008,37423.43
24-03-2008,37273.01
25-03-2008,37181.21
26-03-2008,38012.01
27-03-2008,37976.5
28-03-2008,37267.23
31-03-2008,37452.02
01-04-2008,35616.53
02-04-2008,35577.74
03-04-2008,35898.1
04-04-2008,36179.24
07-04-2008,37027.57
08-04-2008,36613.72
09-04-2008,36670.82
10-04-2008,37068.95
11-04-2008,37068.24
14-04-2008,37018.3
15-04-2008,37157.46
16-04-2008,37757.46
17-04-2008,37767.62
18-04-2008,36280.47
21-04-2008,36721.63
22-04-2008,36686.48
23-04-2008,35990.32
24-04-2008,35976.7
25-04-2008,35758.05
28-04-2008,35766.93
29-04-2008,35615.79
30-04-2008,35288.56
01-05-2008,34533.69
02-05-2008,34683.67
05-05-2008,34657.21
06-05-2008,36031.59
07-05-2008,35906.48
08-05-2008,36627.9
09-05-2008,36428.45
12-05-2008,37153.38
13-05-2008,36425.14
14-05-2008,36778.59
15-05-2008,37673.44
16-05-2008,38162.86
19-05-2008,38562.5
20-05-2008,38962.27
21-05-2008,39536.7
22-05-2008,39636.71
23-05-2008,39608.88
26-05-2008,39627.43
27-05-2008,38958.51
28-05-2008,38568.32
29-05-2008,37779.14
30-05-2008,37604.5
02-06-2008,37666.24
03-06-2008,37469.23
04-06-2008,37791.71
05-06-2008,37702.77
06-06-2008,37993.18
09-06-2008,38413.26
10-06-2008,37743.9
11-06-2008,37562.64
12-06-2008,36930.16
13-06-2008,37190.36
16-06-2008,38154.77
17-06-2008,37807.53
18-06-2008,38073.74
19-06-2008,38798.29
20-06-2008,38954.43
23-06-2008,37860.97
24-06-2008,38217.36
25-06-2008,37724.31
26-06-2008,38822.01
27-06-2008,39428.15
30-06-2008,40024
01-07-2008,40626.55
02-07-2008,40370.06
03-07-2008,40437.53
04-07-2008,40188.09
07-07-2008,39690.69
08-07-2008,39847.98
09-07-2008,39987.66
10-07-2008,40393.8
11-07-2008,41277.91
14-07-2008,41551.39
15-07-2008,42619.84
16-07-2008,42105.81
17-07-2008,41342.7
18-07-2008,41038.9
21-07-2008,40992.7
22-07-2008,41089.69
23-07-2008,38991.74
24-07-2008,39110.55
25-07-2008,38900.32
28-07-2008,39290.31
29-07-2008,39094.79
30-07-2008,38018.09
31-07-2008,39083.85
01-08-2008,38648.93
04-08-2008,38486.22
05-08-2008,37260.09
06-08-2008,37013.75
07-08-2008,36668.36
08-08-2008,35860.4
11-08-2008,35945.66
12-08-2008,34652.16
13-08-2008,34904.92
14-08-2008,35178.08
15-08-2008,33823.42
18-08-2008,34712.51
19-08-2008,34397.38
20-08-2008,35652.34
21-08-2008,36269.75
22-08-2008,35782.19
25-08-2008,36078.83
26-08-2008,36259.8
27-08-2008,36185.38
28-08-2008,36702.77
29-08-2008,36597.85
01-09-2008,36331.11
02-09-2008,35485.33
03-09-2008,35707.53
04-09-2008,35739.04
05-09-2008,36097.5
08-09-2008,36032.75
09-09-2008,35041.94
10-09-2008,34990.2
11-09-2008,33752.26
12-09-2008,34305.17
15-09-2008,35692.62
16-09-2008,36546.85
17-09-2008,37678.47
18-09-2008,40056.14
19-09-2008,39821.92
22-09-2008,40413.93
23-09-2008,41111.27
24-09-2008,41166.71
25-09-2008,41066.46
26-09-2008,41983.59
29-09-2008,42503.32
30-09-2008,41540.54
01-10-2008,41030
02-10-2008,39724.5
03-10-2008,38982.23
06-10-2008,41862.02
07-10-2008,42009.47
08-10-2008,43372.51
09-10-2008,42412.41
10-10-2008,43633.72
13-10-2008,40119.88
14-10-2008,40022.44
15-10-2008,41104.91
16-10-2008,39190.08
17-10-2008,38352.24
20-10-2008,38951.02
21-10-2008,37820.27
22-10-2008,36682.91
23-10-2008,35866.79
24-10-2008,35600.06
27-10-2008,36433.69
28-10-2008,36433.69
29-10-2008,37955.51
30-10-2008,37520.81
31-10-2008,36135.59
03-11-2008,35493.82
04-11-2008,35379.86
05-11-2008,35769.2
06-11-2008,36023.6
07-11-2008,35038.34
10-11-2008,35684.67
11-11-2008,35304.37
12-11-2008,35737.42
13-11-2008,35182.68
14-11-2008,36620.02
17-11-2008,36222.89
18-11-2008,36660.14
19-11-2008,38111.43
20-11-2008,37047.6
21-11-2008,38755.97
24-11-2008,41207.24
25-11-2008,40988.07
26-11-2008,40210.62
27-11-2008,40284.85
28-11-2008,40794.23
01-12-2008,39113.95
02-12-2008,39117
03-12-2008,38316.32
04-12-2008,38561.97
05-12-2008,37131.67
08-12-2008,38051.75
09-12-2008,38076.55
10-12-2008,39302.22
11-12-2008,40001.02
12-12-2008,40039.79
15-12-2008,39681.03
16-12-2008,40160.55
17-12-2008,41457.67
18-12-2008,40136.88
19-12-2008,39497.54
22-12-2008,40756.24
23-12-2008,41158.58
24-12-2008,40538.61
25-12-2008,40538.61
26-12-2008,40871.78
29-12-2008,42619.5
30-12-2008,42143.72
31-12-2008,42374.21
01-01-2009,42374.21
02-01-2009,42491.95
05-01-2009,41433.16
06-01-2009,41318.25
07-01-2009,41419.52
08-01-2009,41764.87
09-01-2009,40905.23
12-01-2009,40394.8
13-01-2009,40593.54
14-01-2009,40113.83
15-01-2009,39714.3
16-01-2009,40666.15
19-01-2009,40517.12
20-01-2009,41988.43
21-01-2009,41706.66
22-01-2009,42264.69
23-01-2009,43139.44
26-01-2009,44838.91
27-01-2009,43928.13
28-01-2009,43795.63
29-01-2009,43711.32
30-01-2009,44945.15
02-02-2009,44925.37
03-02-2009,44157.68
04-02-2009,44182.09
05-02-2009,44868.39
06-02-2009,44440.26
09-02-2009,43474.62
10-02-2009,44320.74
11-02-2009,45675.9
12-02-2009,46073.03
13-02-2009,45533.11
16-02-2009,46036.4
17-02-2009,48095.08
18-02-2009,48127.69
19-02-2009,48662.2
20-02-2009,49182.97
23-02-2009,49021.34
24-02-2009,49079.62
25-02-2009,48866.28
26-02-2009,47251.09
27-02-2009,48685.28
02-03-2009,48657.33
03-03-2009,47487.57
04-03-2009,46824.08
05-03-2009,47261.44
06-03-2009,48381.83
09-03-2009,47905.66
10-03-2009,46751.78
11-03-2009,46648.06
12-03-2009,48011.22
13-03-2009,47778.07
16-03-2009,47262.29
17-03-2009,47129.94
18-03-2009,45814.79
19-03-2009,48207.59
20-03-2009,48320.09
23-03-2009,47908.63
24-03-2009,46852.59
25-03-2009,47146.75
26-03-2009,47451.99
27-03-2009,46731.3
30-03-2009,47513.6
31-03-2009,46498.61
01-04-2009,46904.49
02-04-2009,45188.24
03-04-2009,45553.17
06-04-2009,43556
07-04-2009,44031.48
08-04-2009,44169.39
09-04-2009,44033.8
10-04-2009,44033.8
13-04-2009,43928.14
14-04-2009,44277.37
15-04-2009,44260.41
16-04-2009,43813.68
17-04-2009,43403.12
20-04-2009,44126.24
21-04-2009,44855.2
22-04-2009,44592.37
23-04-2009,44803.2
24-04-2009,45202.57
27-04-2009,45601.88
28-04-2009,45008.86
29-04-2009,44943.93
30-04-2009,44193.4
01-05-2009,44255.95
04-05-2009,44145.38
05-05-2009,44862.99
06-05-2009,45154.2
07-05-2009,44955.68
08-05-2009,44696.96
11-05-2009,45209.47
12-05-2009,45226.43
13-05-2009,45932.03
14-05-2009,46068.19
15-05-2009,45898.7
18-05-2009,44106.69
19-05-2009,44184.55
20-05-2009,44619.2
21-05-2009,44416.39
22-05-2009,45213.81
25-05-2009,45381.77
26-05-2009,45293.84
27-05-2009,45357.94
28-05-2009,45593.68
29-05-2009,45960.67
01-06-2009,46107.89
02-06-2009,46084.49
03-06-2009,45980.5
04-06-2009,45826.67
05-06-2009,45319.81
08-06-2009,44884.75
09-06-2009,45400.43
10-06-2009,45071.83
11-06-2009,45105.73
12-06-2009,44622.46
15-06-2009,44477.64
16-06-2009,44593.83
17-06-2009,44780.31
18-06-2009,45332.1
19-06-2009,44966.81
22-06-2009,44698.53
23-06-2009,44697.81
24-06-2009,45330.76
25-06-2009,45545.65
26-06-2009,45305.48
29-06-2009,45002.22
30-06-2009,44767.22
01-07-2009,44932.79
02-07-2009,44574.16
03-07-2009,44666.74
06-07-2009,44907.58
07-07-2009,44767.8
08-07-2009,44881.02
09-07-2009,44411.33
10-07-2009,44737
13-07-2009,44598.26
14-07-2009,45284.99
15-07-2009,45619.62
16-07-2009,45506.45
17-07-2009,45684.37
20-07-2009,45922.55
21-07-2009,45894.78
22-07-2009,46009.08
23-07-2009,46027.5
24-07-2009,45890.84
27-07-2009,45997.57
28-07-2009,45527.01
29-07-2009,45079.02
30-07-2009,45091.03
31-07-2009,45025.05
03-08-2009,45717.69
04-08-2009,45859.07
05-08-2009,45652.56
06-08-2009,45968.34
07-08-2009,45744.59
10-08-2009,45180.45
11-08-2009,45219
12-08-2009,45813.74
13-08-2009,45872.87
14-08-2009,46001.6
17-08-2009,45669.77
18-08-2009,45627.99
19-08-2009,46004.24
20-08-2009,45807.04
21-08-2009,46305.78
24-08-2009,46257.16
25-08-2009,46341.62
26-08-2009,46013.95
27-08-2009,46122.12
28-08-2009,46491.05
31-08-2009,46652.28
01-09-2009,46833.19
02-09-2009,47243.79
03-09-2009,48083.44
04-09-2009,48347.26
07-09-2009,48314.41
08-09-2009,48501.35
09-09-2009,48480.74
10-09-2009,48185.12
11-09-2009,48874.91
14-09-2009,48698.43
15-09-2009,48445.44
16-09-2009,48994.69
17-09-2009,49045.87
18-09-2009,48712.61
21-09-2009,47990.59
22-09-2009,48636.51
23-09-2009,48486.94
24-09-2009,48422.55
25-09-2009,47562.24
28-09-2009,47574.23
29-09-2009,47599.89
30-09-2009,47900.55
01-10-2009,47966.76
02-10-2009,47907.08
05-10-2009,47781.35
06-10-2009,48706.99
07-10-2009,48543.26
08-10-2009,48430.51
09-10-2009,48800.1
12-10-2009,49221.28
13-10-2009,49163.16
14-10-2009,48880.03
15-10-2009,48713.83
16-10-2009,48488.77
19-10-2009,48627.64
20-10-2009,48962.59
21-10-2009,48988.83
22-10-2009,49217.21
23-10-2009,49376.67
26-10-2009,49169.09
27-10-2009,48627.39
28-10-2009,48849.48
29-10-2009,49116.79
30-10-2009,48843.6
02-11-2009,49876.83
03-11-2009,50296.7
04-11-2009,51289.94
05-11-2009,51210.22
06-11-2009,51333.38
09-11-2009,51414.06
10-11-2009,51219.75
11-11-2009,51647.22
12-11-2009,52008.66
13-11-2009,51131.75
16-11-2009,52228.58
17-11-2009,52550.27
18-11-2009,53089.53
19-11-2009,53016.48
20-11-2009,53129.7
23-11-2009,54352.5
24-11-2009,53945.72
25-11-2009,54510.33
26-11-2009,54932.81
27-11-2009,54417.22
30-11-2009,54690.01
01-12-2009,55227.66
02-12-2009,56199.36
03-12-2009,55693.15
04-12-2009,55096.66
07-12-2009,53200.5
08-12-2009,53524.54
09-12-2009,53096.42
10-12-2009,52637.46
11-12-2009,52302.51
14-12-2009,52495.98
15-12-2009,52414.23
16-12-2009,53075.74
17-12-2009,52370.54
18-12-2009,51607.75
21-12-2009,51787.13
22-12-2009,50736.61
23-12-2009,50871.09
24-12-2009,50632.34
25-12-2009,50632.34
28-12-2009,50632.34
29-12-2009,51611.48
30-12-2009,50835.18
31-12-2009,50606.8
01-01-2010,50606.8
04-01-2010,51919.84
05-01-2010,51944.69
06-01-2010,51816.15
07-01-2010,51680.67
08-01-2010,51554.43
11-01-2010,52271.25
12-01-2010,52629.39
13-01-2010,51408.23
14-01-2010,51926.96
15-01-2010,51645.47
18-01-2010,51778.58
19-01-2010,51880.06
20-01-2010,51464.27
21-01-2010,51023.82
22-01-2010,49972.39
25-01-2010,50518.41
26-01-2010,50426.16
27-01-2010,50763.55
28-01-2010,50434.24
29-01-2010,49794.34
01-02-2010,50386.44
02-02-2010,51344.86
03-02-2010,51273.61
04-02-2010,50105.72
05-02-2010,49435.04
08-02-2010,49800.51
09-02-2010,49979.17
10-02-2010,49721.04
11-02-2010,49964.89
12-02-2010,50231.84
15-02-2010,50876.43
16-02-2010,51535.69
17-02-2010,51591.49
18-02-2010,51735.44
19-02-2010,51525.88
22-02-2010,51541.27
23-02-2010,51193.21
24-02-2010,51107.5
25-02-2010,50790.27
26-02-2010,51095.86
01-03-2010,51360.97
02-03-2010,51835.9
03-03-2010,52080.11
04-03-2010,51977.1
05-03-2010,51761.67
08-03-2010,51249.76
09-03-2010,50906.09
10-03-2010,50848.28
11-03-2010,50358.95
12-03-2010,50262.47
15-03-2010,50337.23
16-03-2010,51215.48
17-03-2010,50826.49
18-03-2010,51028.98
19-03-2010,50305.77
22-03-2010,50023.62
23-03-2010,50225.63
24-03-2010,49735.46
25-03-2010,49736.95
26-03-2010,49600.16
29-03-2010,49793.19
30-03-2010,49914.63
31-03-2010,50080.36
01-04-2010,50439.52
02-04-2010,50439.52
05-04-2010,49928.33
06-04-2010,50356.39
07-04-2010,50870.39
08-04-2010,51040.07
09-04-2010,51038.45
12-04-2010,51512.22
13-04-2010,51068.41
14-04-2010,51313.02
15-04-2010,51305.97
16-04-2010,51034.47
19-04-2010,50830.13
20-04-2010,50935.65
21-04-2010,50926.36
22-04-2010,50491.54
23-04-2010,50627.98
26-04-2010,51254.01
27-04-2010,51089.52
28-04-2010,51832.83
29-04-2010,51943.7
30-04-2010,52311.51
03-05-2010,52500.2
04-05-2010,52868.76
05-05-2010,52355.09
06-05-2010,53703.67
07-05-2010,54678.32
10-05-2010,53663.01
11-05-2010,55354.8
12-05-2010,55829.8
13-05-2010,55780.31
14-05-2010,55908.34
17-05-2010,56380.13
18-05-2010,55477.7
19-05-2010,55406.16
20-05-2010,55803.46
21-05-2010,55383.35
